8.440463327679298411e-01 1.559536672320701867e-01 1.807103585707419245e-31
5.322702497732136745e-02 8.494596206025426532e-01 9.731335442013597237e-02
9.841939633987734082e-01 1.580603660122665774e-02 2.858293589753123273e-55
9.961897169915333583e-01 3.810280884798202244e-03 2.123668417744229212e-09
9.658435415962148829e-01 3.415645840378514486e-02 8.855591044477263446e-18
9.946626673407472641e-01 5.337332659252837404e-03 1.144961755504935259e-41
3.819776995001127329e-01 6.180223003218101585e-01 1.780772672919409633e-10
5.400445985974300367e-01 4.599554008178114994e-01 5.847585202727743656e-10
9.999864288078588181e-01 1.357119214115342387e-05 6.987991941672879777e-28
9.810520824962573050e-01 1.894791750374279563e-02 1.462556630030840662e-121
8.545180566469754435e-01 1.454819433530245287e-01 4.188354451114230758e-35
7.174111084862647147e-02 9.282588891513735563e-01 1.417269377860180750e-35
5.236038586517639815e-02 9.476396141348234492e-01 5.778086903220099423e-48
1.335767729613740462e-01 8.664232270386260648e-01 8.774979180154804471e-74
8.375380600948620913e-01 1.624619399005330922e-01 4.604798345348819744e-12
2.451701803276302993e-01 7.548298196723696174e-01 7.782569440649779433e-52
9.928117763815177410e-01 7.188223618482199144e-03 6.341792523088262144e-27
2.130207000296260172e-02 9.786979299970373081e-01 1.049567818686199359e-27
6.091018583728621261e-01 3.908981416271377629e-01 1.990330986109985054e-34
8.424308980371502109e-01 1.575691019618509214e-01 9.987841686580194692e-13
6.331678198870505092e-02 9.366832180112949491e-01 3.672677265814199882e-53
9.726507936330442972e-01 2.734920636695568896e-02 9.004098842988154838e-80
3.309468248574342075e-01 6.690531751385403458e-01 4.025437448450600243e-12
8.574662948796783757e-02 9.142533705120322596e-01 7.189315616065505734e-52
9.840154613199648681e-01 1.598453868003505210e-02 4.130285109155509095e-19
8.018765363511719535e-01 1.981234636488279077e-01 3.434033857122153997e-32
1.001812560677103753e-01 8.998187439322897774e-01 1.982256700039358374e-21
5.167592212137162369e-03 9.948324077878628602e-01 1.907335366911405822e-37
9.754937605883463592e-01 2.450623936467598990e-02 4.697753783225174232e-11
9.414688224706638797e-01 5.853117752933612028e-02 1.640915360975766604e-20
3.927092619752902691e-01 6.072907380247097864e-01 2.016489752706531705e-18
1.015544568006331860e-01 8.984455431993668695e-01 8.972270626528698924e-44
2.066111103325779241e-01 7.933888896674218261e-01 8.749997159711255124e-17
9.076324428487457796e-01 9.236755715099616293e-02 2.580456889696313881e-13
3.375770473145381541e-03 9.966242295268546991e-01 2.999583265920049771e-39
7.318671085701456969e-01 2.681328914298543586e-01 4.893231778419507937e-36
8.691827024083297326e-01 1.308172975916702119e-01 1.834326222995330306e-54
8.613158490414252189e-02 9.138676599018733526e-01 7.551939841326371811e-07
3.837647348713486839e-02 9.616235265128652010e-01 1.646256041191322089e-56
1.085447174669764425e-01 8.888030922655493216e-01 2.652190267474300971e-03
9.998560375065880246e-01 1.439624934119064135e-04 7.085668982804341970e-61
8.773823510601248821e-02 5.789979069789783980e-03 9.064717858241977400e-01
8.775785517359175891e-01 1.224214482640824109e-01 6.632441538838094918e-75
8.075406146531180496e-02 9.192459385346882783e-01 7.766100263594114152e-38
1.309536785643949930e-02 9.869046321435605007e-01 4.040545818202631023e-82
9.937199981837337992e-01 6.280001816266248503e-03 2.157166904940259631e-45
6.738460467092062534e-02 9.326153953290793330e-01 2.514067159143707902e-26
2.619736560189384056e-01 7.380263439810617054e-01 2.788866160292583975e-25
7.944347175611964351e-01 2.055652824388034539e-01 7.030184395528521344e-49
9.966830142781385460e-02 8.918465538659972047e-01 8.485144706189020475e-03
9.695182171911209679e-01 3.048148292405278986e-02 2.998848261903551361e-07
7.006218162837647423e-01 2.993781818001091666e-01 1.916126036648021193e-09
1.831519258987425458e-01 8.168480741012574819e-01 1.205255575151838617e-34
9.604599464066978509e-01 3.954005359323581326e-02 6.646558921615398309e-14
7.347238227931895960e-01 2.652761772068104595e-01 1.066441692854889954e-104
9.987155913855455536e-01 1.284408614454466161e-03 8.155395748774068670e-27
9.787348723526491379e-02 9.021265127647352111e-01 1.977076747276034463e-42
3.810030818044449763e-01 6.189969181955551347e-01 3.602892030063878928e-44
3.915633371079370595e-01 6.084366628920629960e-01 4.638569480087026057e-41
9.686296778199791069e-01 3.137032218002086537e-02 6.205363961080794306e-182
9.616269660107351624e-01 3.837303398926494163e-02 1.693824716863787918e-48
8.109739079831862485e-01 1.890260920168138903e-01 1.492786471941916648e-44
8.655865922511349897e-01 1.344134077488651491e-01 1.926367510416704069e-20
4.284022942915214488e-02 9.571028464963757809e-01 5.692407447202899300e-05
4.683239001113531086e-01 5.316760998886468359e-01 3.308291121502905468e-55
2.387245421174329085e-01 7.612754578825671192e-01 1.048407555396894339e-122
9.833518252636704871e-01 1.246171255106081656e-02 4.186462185268537660e-03
4.902398163889442051e-01 5.097601836110556839e-01 7.007273917979199442e-23
6.631184232276218782e-02 9.336881573481864427e-01 3.290512793773381713e-10
9.110328289343675445e-01 8.896717106563255262e-02 3.173701395749161049e-48
1.984604252708803696e-01 8.015395416066132261e-01 3.312250644611609970e-08
5.434307018283417168e-02 9.456569298171657589e-01 3.972947105121720463e-37
5.991901054463181220e-01 4.008098945536818780e-01 5.583823488659123220e-115
7.542031670094480056e-01 2.457968329905519389e-01 1.645113821625300494e-26
5.410981046277177908e-01 4.589018953722822647e-01 1.954101721501237756e-88
9.704323180087988110e-01 2.956768199120107105e-02 3.859262381143745806e-55
4.552574938602307331e-01 5.447425061397692669e-01 2.493677993044042645e-79
8.907963581471340930e-01 1.092036418528659208e-01 1.165463150174897147e-19
6.500270861358914409e-01 3.499729089400102633e-01 4.924098302038224998e-09
8.512617017771745287e-01 1.485644727469044024e-01 1.738254759208765574e-04
7.761916545291054348e-01 2.238083454708944819e-01 2.078885312075942064e-123
9.448417572531873088e-01 5.515824274681276063e-02 1.987304940711390984e-46
5.265508374765131006e-01 4.733959537030231757e-01 5.320882046375942153e-05
9.981090857651342407e-01 1.890914234855505752e-03 1.039249593805197179e-14
9.955361600940405564e-01 4.463839905959487812e-03 2.397339716487288040e-17
6.580790327402753492e-01 3.419209672597247618e-01 3.366545362815993300e-52
4.745460996014125854e-01 5.254539003985873036e-01 2.227353239695728041e-32
4.302949636337257688e-01 5.575102035871078998e-01 1.219483277916639553e-02
9.113652611947209436e-01 8.863473880527908411e-02 5.304852038499298228e-80
2.605540161557132195e-01 7.392570316222839555e-01 1.889522220027138903e-04
9.987489996261436076e-01 1.250989776278690511e-03 1.059757768283137940e-08
9.982026198048522536e-01 1.797380195147619533e-03 1.114544501762737535e-22
4.772548083747253922e-01 5.227451916252746633e-01 2.599212180891835579e-18
3.427348705688352815e-01 6.572651294311647741e-01 8.724392882471424987e-151
2.893349910515318202e-01 7.106646670746860073e-01 3.418737821405007278e-07
6.298678904523670186e-01 3.701321095476330370e-01 7.303748768355109471e-28
9.150924333518901665e-01 8.490756664810983345e-02 1.697821252963852940e-120
9.612714422857386865e-01 3.872855771426136906e-02 4.210972966550070796e-60
5.032798173719149615e-01 4.967201826280850940e-01 5.637257706070679020e-29
4.607281693713988213e-02 9.539271830628600624e-01 2.526880855771110146e-35
1.537267555262226137e-01 8.462191350098478004e-01 5.410946392961714141e-05
1.552966189360865390e-01 8.447033810639134055e-01 2.081603219296356273e-64
8.865078245312552063e-01 1.134921754687447798e-01 5.776101245875687543e-32
6.553220825571413055e-01 3.446779174428585835e-01 1.671370407253562551e-34
3.288864054366533729e-01 6.711135945633467381e-01 6.844452415790400582e-29
9.569888301591138458e-01 4.301116934718229867e-02 4.937039808189594797e-10
3.756609156881805522e-01 6.243390843118193922e-01 7.249228726328737639e-33
9.989473885286543897e-01 1.052611471345434209e-03 8.278402751207046006e-27
9.988192032383028662e-01 1.180796761697254548e-03 4.319047605771366781e-120
4.470480629174291010e-01 5.529519370825708435e-01 4.162726291076739217e-30
7.965666965105724223e-03 9.920343330348941890e-01 4.411662283423788265e-42
9.581167499262547294e-01 4.188325007374537473e-02 2.275725827195233215e-40
8.152846286500542439e-01 1.833557210133922866e-01 1.359650336553399307e-03
3.602109558122176813e-01 6.397890441877822632e-01 1.074081796806236096e-35
7.188356510921063425e-01 2.811643489078937130e-01 2.740910869930762651e-96
5.782422457556151141e-01 4.217577542443848859e-01 9.476333127642506267e-72
7.901321787976841593e-01 2.098678212023158685e-01 4.436041789443034157e-30
8.236787098872166979e-01 1.763212901127833021e-01 1.549122532038627519e-24
8.953143959079782332e-01 1.046856040920218500e-01 6.928881699809487649e-156
1.692804185681231199e-01 8.307195814318769633e-01 1.881816034179978887e-54
3.361680259792064751e-01 6.638319740207935249e-01 1.106892009735210808e-43
9.755448883046197173e-01 2.445511169538036947e-02 1.007591592830757319e-19
4.284162247962794989e-01 5.715837752020366258e-01 1.683858065906993313e-12
7.772559062385530071e-01 2.227440937614469652e-01 4.250236553970737044e-35
4.082061345714672052e-01 5.917938654285326283e-01 1.403505397340602265e-16
9.930074254652871968e-01 6.992574534712738162e-03 7.258227312554925140e-36
7.363210335869448953e-01 2.636789664130550492e-01 9.073382238767257727e-22
9.756428993050219045e-01 2.435710069497817182e-02 2.289136597839102299e-141
9.409333184528942962e-01 5.906667983618213436e-02 1.710923522023079141e-09
4.312773007241758605e-01 5.687226992758243060e-01 8.066682664049233612e-19
4.591120358341525542e-01 5.408879641658473902e-01 4.358527633654936809e-45
2.833745215645826487e-01 7.166254784354172402e-01 9.908955786263123686e-18
5.646664054049610471e-01 4.353335945950390085e-01 9.684775762100515771e-71
7.225242347445094415e-01 2.774757649565077755e-01 2.989827441839901119e-10
1.988747963113600414e-02 9.801125203688639820e-01 1.617226652479794339e-72
9.974117577634695753e-01 2.588242236530263838e-03 8.129179194954092967e-17
9.415856393962701576e-01 1.632608461694651236e-02 4.208827598678319820e-02
9.822380690136328640e-01 1.776147576723382387e-02 4.552191331170223141e-07
9.652517827410966866e-01 3.474821725890329949e-02 5.217813516988924614e-46
2.678767729659300434e-01 7.321232270340699566e-01 9.832453088644028534e-62
1.870796329104575662e-01 8.129203670895424061e-01 1.376855415673915752e-53
4.861048714027349504e-01 5.138951285972651606e-01 1.945225509209747506e-61
8.810186633384380350e-01 7.968198472644254238e-02 3.929935193511947117e-02
2.943688008897647757e-02 8.977514668752107907e-01 7.281165303581270398e-02
9.444555065026155605e-01 5.554449287969712851e-02 6.176874050363576733e-10
9.997104302954137323e-01 2.895697045862507721e-04 1.881055172262312065e-70
7.881557635190042377e-02 9.211709591372135852e-01 1.346451088595066065e-05
8.814374719735648123e-01 1.185625280264352016e-01 1.030164818934208410e-20
9.996079745022780072e-01 3.920254977196462607e-04 2.143558170284550413e-15
9.987419850110946795e-01 1.258014988905305090e-03 2.394108512551216037e-21
2.892057381697715757e-01 7.107932234143549133e-01 1.038415873636646654e-06
8.475319821770135320e-01 1.524566622180468234e-01 1.135560493964800348e-05
1.111304388700188606e-01 8.888695611299811672e-01 8.411912490804085430e-166
9.208781472101388310e-01 7.912183886911471065e-02 1.392074657365724358e-08
6.958227471888689397e-01 3.041772528111310048e-01 2.252375905948574129e-51
1.191440072227030050e-01 8.808559927772969811e-01 5.639529291209127928e-27
7.004906542105396872e-01 2.995093457894603128e-01 3.666359438569707641e-22
2.759469453997765442e-01 7.202195186724158482e-01 3.833535927807800968e-03
9.993909108881118275e-01 6.090891118882985891e-04 4.853155221042686678e-48
2.027588393487562701e-01 7.972411606512436189e-01 3.396584054583821124e-42
1.053071613112643301e-01 8.946928386887356144e-01 4.421709570847063759e-19
5.146598168549660485e-02 9.485340181967089057e-01 1.177944186645360878e-10
9.732748527622901991e-01 2.672506524743810050e-02 8.199027153817330050e-08
9.939431951779541530e-01 6.056804822045820137e-03 1.029158861479356885e-33
4.364393041276732332e-01 5.635606958723267113e-01 1.114486333552226032e-86
1.233169980892987816e-03 9.987668300191069326e-01 1.337246935364087951e-53
9.214091427335600881e-02 9.078590857266439773e-01 5.679486568565648486e-84
6.348560411598016540e-01 3.651439588401982350e-01 1.283791032074533742e-96
2.145747733519897116e-01 7.654951229513993205e-01 1.993010369661088813e-02
9.852190937605888044e-01 1.478090623941133962e-02 8.837005820190738049e-42
4.613714540363411665e-02 9.538628545963658834e-01 4.597430611536280605e-20
2.676551664350095353e-02 9.680082650599184380e-01 5.226218296580624131e-03
9.181555029845710481e-01 8.184449701542889644e-02 7.775616544034779192e-56
4.741713364170219713e-01 5.258286635829780842e-01 1.366320623926616543e-73
2.108551107418148163e-01 7.891448892581851560e-01 8.907890077148066449e-21
4.167568188696181564e-02 9.583243170685299406e-01 1.044508135645574773e-09
6.893400229540666002e-01 3.106599770459333998e-01 5.080090501328733145e-35
4.052367420303863432e-01 5.947632579696119359e-01 1.635819888831048797e-15
4.835655483222278117e-01 5.164343990012192354e-01 5.267655289643280732e-08
3.620655767979033546e-01 6.379344232016856964e-01 4.109761919901992534e-13
1.591052694490162622e-01 8.408947305509837378e-01 8.780819519242323871e-59
9.803561013072737973e-01 1.964389869272617495e-02 1.205765034410751944e-27
4.180543284430256190e-02 9.581944760249127002e-01 9.113078471746359567e-08
6.106271458817635889e-01 3.893728541146059263e-01 3.630495541500054175e-12
4.930599623720029190e-02 9.506940037627996665e-01 2.456917267190767192e-104
7.202768772380908624e-01 2.797225679071711490e-01 5.548547379061148717e-07
6.258010598637836486e-01 3.741989401362163514e-01 1.665013800324346719e-22
3.588076540205793474e-01 6.411923456181639613e-01 3.612567330222895668e-10
1.486692197799923953e-01 8.513307802200076324e-01 2.736642850750222785e-29
2.646132229096904154e-01 7.353867770903096401e-01 5.013616705536951060e-113
2.386968805426807338e-01 7.613031194573193217e-01 8.225870176053693682e-93
6.245432952965468409e-01 3.754567047034350624e-01 1.829580744955968689e-14
8.918494563007800524e-01 1.081505423258836140e-01 1.373336385727410079e-09
3.043061736649353977e-01 6.956793826948143300e-01 1.444364025051895356e-05
2.875083463684092733e-01 7.124916536315909488e-01 2.486059779445399992e-63
5.389727557070853178e-04 9.994610272442928656e-01 2.630238512838116989e-40
9.949214259054510734e-01 5.078574094548910997e-03 9.791760269465603214e-52
9.899165676518986712e-02 9.010083432348100496e-01 4.829049837198292807e-42
4.829772146427104840e-01 5.170227853572895160e-01 1.765658657110448082e-48
4.636768269838371648e-01 5.363231730132169695e-01 2.945920215480909475e-12
8.559283794809924295e-01 1.440716205188733445e-01 1.342772760933856771e-13
1.640923722116667260e-01 8.359076277883331629e-01 1.008992500946232432e-69
1.872514154409482545e-01 7.976853564708988875e-01 1.506322808815288919e-02
9.992286611986557210e-01 7.713388013441517272e-04 2.962860598841154927e-21
9.850947703286804247e-01 1.490522967131957185e-02 5.956959447569342138e-28
2.542872488207200132e-01 7.457127483521200917e-01 2.827159922433297398e-09
9.593237643845202445e-02 9.040676235615479062e-01 1.064883533334382886e-36
8.453796607973852462e-01 1.546203392026147261e-01 5.822825471000533614e-38
8.023638524884747492e-01 9.164296369355118266e-02 1.059931838179738600e-01
9.541374080668399982e-01 4.586259193315992549e-02 1.697168130668703590e-45
5.405104663713814483e-01 4.594895336286186627e-01 1.174768213126807260e-35
9.347335894412055479e-01 6.526641055878992792e-02 4.417866474379567981e-15
6.478451564826811712e-03 3.639925639749648223e-01 6.295289844602083296e-01
9.490921266910641307e-01 5.090787330893582763e-02 1.415615851184068762e-43
9.881967174821854050e-02 9.011803282517814040e-01 2.366158338815741510e-20
5.007277693838013688e-01 1.282793915329179246e-01 3.709928390832807343e-01
2.123466333141800846e-02 9.787651350585490073e-01 2.016100328918392964e-07
7.298896472400804303e-01 2.701103527080987998e-01 5.182088348048445505e-11
9.938555315224655295e-01 6.144468477534414941e-03 6.785383207800006512e-21
6.143650904822058889e-01 3.856116154284039976e-01 2.329408939022081909e-05
2.141818574572273426e-01 7.858181425427727129e-01 5.016172540303425727e-50
9.665387314177383837e-01 3.338314385925866129e-02 7.812472300292152899e-05
9.558112314126981923e-01 4.418876858730187707e-02 1.315212176690143255e-35
9.375733374957214705e-01 6.242666250427845315e-02 9.383516413085343513e-58
9.635872407972838616e-01 3.641275920271611066e-02 3.695611419278147741e-77
2.520648468848397938e-02 9.747935153115161455e-01 1.942762421557432619e-21
8.855367290183495665e-01 1.144632709816503502e-01 8.074857422854930634e-27
5.466122818831705699e-01 4.533877181168293191e-01 2.582586191296554334e-57
3.070948731298513423e-01 6.929051268701487132e-01 3.553267873461700176e-27
9.549239487372881419e-01 4.507605126271189977e-02 1.656238348482890637e-39
9.380134503988148964e-01 6.198654960118504115e-02 3.637748647760001426e-38
8.884063757207087964e-01 1.115936242792913008e-01 6.768774388822462689e-41
8.118060198968651830e-01 1.881939801031347892e-01 5.070983199273266606e-18
9.558878747167490753e-01 4.411212528325087617e-02 1.379271997667385923e-58
9.732226565238545346e-01 2.677734174439968043e-02 1.731745721118974883e-09
3.438849711621311256e-01 6.561150288378687634e-01 2.316691285825620483e-55
9.985314557382142242e-01 1.468544261785730692e-03 9.148682852683876563e-21
9.262636840014584205e-01 7.373631599854167662e-02 6.887414352759085402e-25
3.445303705672479039e-02 9.655469629427971823e-01 4.781877398538220124e-13
5.450297214248203126e-01 4.549702785751797429e-01 4.885982882501953832e-106
7.253605126822327831e-01 2.746394870727773552e-01 2.449898989612248476e-10
9.825991083542003901e-01 1.740086794391352068e-02 2.370188616971178218e-08
9.300150822251026517e-01 6.998491777489722343e-02 2.899269909917204647e-33
9.527954101433936396e-01 4.720433876125022798e-02 2.510953560106836337e-07
4.130609632211957871e-01 5.869390367788042129e-01 7.267411739339005937e-38
9.999108374856524595e-01 8.916251434757650437e-05 1.786647553595150482e-46
9.682177815316017622e-01 3.178221846839819620e-02 4.086158975925465925e-99
4.305767782340298444e-01 1.120244236685432188e-01 4.573987980974269507e-01
2.024672527685392534e-02 9.797532747231461059e-01 6.164686997224136926e-61
8.077141822456594955e-01 1.843312528580895171e-01 7.954564896251022088e-03
7.180282429787159248e-01 2.819717091681526733e-01 4.785313144838717131e-08
7.541104408305751572e-02 9.245889559169424565e-01 5.287287866466958670e-57
1.024681803232727478e-01 8.975318196767271273e-01 3.326414371104210933e-72
7.985677020347198285e-01 2.012646891855047748e-01 1.676087797754778294e-04
4.091241938680559298e-01 3.555997462593987746e-02 5.553158315060042760e-01
5.074653731427943848e-01 4.921323257533279372e-01 4.023011038777362020e-04
7.300886682940282979e-01 2.699113264974428161e-01 5.208528983457947083e-09
1.578000054714782385e-01 7.226803390530860405e-01 1.195196554754356238e-01
7.702069699689265692e-01 2.297930300310735419e-01 5.551757681257567024e-69
8.760384643228148471e-01 1.239584209889380978e-01 3.114688247115306006e-06
3.500106014684825628e-01 6.499893985315172706e-01 1.568073048899723943e-29
2.081426850975156839e-01 7.918570853708717383e-01 2.295316125817016390e-07
9.744999633210603696e-01 2.550003517664456085e-02 1.502295038277431223e-09
9.984589320095912379e-01 1.541067990408485390e-03 3.232184480997229615e-16
5.605191848980594083e-01 4.394685079098031855e-01 1.230719213730856843e-05
1.594822970244847704e-01 8.405177029755152018e-01 1.598971135609871273e-65
