9.847654878295336589e-01 1.523451217046628559e-02
6.780347613470411039e-01 3.219652386529588406e-01
9.984989662432306456e-01 1.501033756769338525e-03
9.999948174171767734e-01 5.182582823159206824e-06
9.986007672600289986e-01 1.399232739970930270e-03
9.999999359519148312e-01 6.404808516542067357e-08
9.225753190174834639e-01 7.742468098251656383e-02
1.838076655274625132e-02 9.816192334472537695e-01
5.389410051212019104e-01 4.610589948787979786e-01
9.829619057587939412e-01 1.703809424120589222e-02
7.712455552050920260e-02 9.228754444794907696e-01
8.403365574170879038e-01 1.596634425829120407e-01
9.982033089971699136e-01 1.796691002830080571e-03
9.999501643072251644e-01 4.983569277476015855e-05
9.959151904431960967e-01 4.084809556803937168e-03
9.995615640764634602e-01 4.384359235365039307e-04
1.535523248971762122e-01 8.464476751028237045e-01
7.240856100995393119e-01 2.759143899004607436e-01
3.889589013485291735e-01 6.110410986514708265e-01
6.060975913276035465e-01 3.939024086723963980e-01
3.623215575519177500e-01 6.376784424480823610e-01
5.280574798715002155e-02 9.471942520128500131e-01
1.604879653846036924e-01 8.395120346153963631e-01
3.024855039559226078e-01 6.975144960440774478e-01
9.996577210306992756e-01 3.422789693007423232e-04
9.999961986472416520e-01 3.801352758282137021e-06
4.914081771751317024e-02 9.508591822824870032e-01
9.014170282807851819e-01 9.858297171921481805e-02
6.317655757333412447e-01 3.682344242666588108e-01
4.272578386279607954e-01 5.727421613720391491e-01
9.358273285764021621e-01 6.417267142359793508e-02
8.853698558876619273e-01 1.146301441123381559e-01
9.801916473878423686e-01 1.980835261215772164e-02
3.297766702066991518e-01 6.702233297933006817e-01
9.824305911842343697e-01 1.756940881576561642e-02
3.927820116659568872e-01 6.072179883340431683e-01
9.938132403720670860e-01 6.186759627932898395e-03
4.188006506224492553e-01 5.811993493775506892e-01
7.445063735344400468e-01 2.554936264655600087e-01
9.999173546359775289e-01 8.264536402243577646e-05
9.922489812233206141e-01 7.751018776679395421e-03
9.935043668735425992e-01 6.495633126457302751e-03
7.683523472393560816e-01 2.316476527606438074e-01
9.983743064281600521e-01 1.625693571839966324e-03
6.880665299971090443e-01 3.119334700028908447e-01
9.877477141011203887e-01 1.225228589887953495e-02
8.273291682519089418e-01 1.726708317480910304e-01
7.845708037070781016e-01 2.154291962929218707e-01
4.467676124594314180e-01 5.532323875405685820e-01
2.569859938635580265e-01 7.430140061364419735e-01
9.771928445720109435e-01 2.280715542798913281e-02
6.898593386315825526e-01 3.101406613684173919e-01
2.390468172944844316e-01 7.609531827055155961e-01
7.295935050842510261e-01 2.704064949157490849e-01
9.192423613575398944e-01 8.075763864246020274e-02
9.591561781753342730e-01 4.084382182466579636e-02
9.999999876116251185e-01 1.238837498422424983e-08
9.999995666252138315e-01 4.333747861517637062e-07
1.056150193213550026e-01 8.943849806786450252e-01
9.590220643799272082e-01 4.097793562007278484e-02
9.983994634569571813e-01 1.600536543042766630e-03
8.614968526757694756e-01 1.385031473242305244e-01
6.731911388083375858e-01 3.268088611916623032e-01
9.999774969948725944e-01 2.250300512745188024e-05
8.636364441540552717e-01 1.363635558459446173e-01
9.860845670547927488e-01 1.391543294520727371e-02
2.928369214194336823e-01 7.071630785805663733e-01
9.903082846247768245e-01 9.691715375223231010e-03
9.999375693969789758e-01 6.243060302102511935e-05
9.999803747361738493e-01 1.962526382603161786e-05
7.365851926440334374e-01 2.634148073559663961e-01
9.693508767420971894e-01 3.064912325790276892e-02
9.115189961937210095e-01 8.848100380627887951e-02
9.992630050415536314e-01 7.369949584463456570e-04
9.940656946336262623e-01 5.934305366373832276e-03
9.996087185638045103e-01 3.912814361954282437e-04
7.435320555663605946e-01 2.564679444336394609e-01
8.764994743566528745e-01 1.235005256433471255e-01
1.220120788902620962e-01 8.779879211097378899e-01
9.752351624618067483e-01 2.476483753819321704e-02
9.997917759264391968e-01 2.082240735607841634e-04
9.962092583288763015e-01 3.790741671123611795e-03
1.864610676956731383e-01 8.135389323043268339e-01
7.156847062088989020e-01 2.843152937911010425e-01
1.121864372796314568e-01 8.878135627203683766e-01
2.560211322661746225e-01 7.439788677338253775e-01
9.999999670914366812e-01 3.290856343110919432e-08
7.562349968776010956e-01 2.437650031223988212e-01
8.177118479166507470e-01 1.822881520833491698e-01
9.783774760961519990e-01 2.162252390384789003e-02
9.935754893394870280e-01 6.424510660513091734e-03
6.308498584308550594e-01 3.691501415691449406e-01
2.098775034373987769e-01 7.901224965626011398e-01
9.959349033568447584e-01 4.065096643155274511e-03
9.896801942300064159e-01 1.031980576999354075e-02
8.982781814762250683e-01 1.017218185237750011e-01
9.571970521221772055e-01 4.280294787782270433e-02
8.845102993089016818e-01 1.154897006910982071e-01
9.409911830111269970e-02 9.059008816988873836e-01
9.983843948170356697e-01 1.615605182964382569e-03
9.996941322718889689e-01 3.058677281110065769e-04
7.884992174108400587e-01 2.115007825891598858e-01
9.869880867771916311e-01 1.301191322280837587e-02
9.999666709151106003e-01 3.332908488941611306e-05
9.029339224663452956e-01 9.706607753365477376e-02
9.999232916754898781e-01 7.670832451021938046e-05
9.741359091203783960e-01 2.586409087962171158e-02
8.401672097974630660e-01 1.598327902025368508e-01
9.333924122144994229e-01 6.660758778550067427e-02
6.618196972384785548e-01 3.381803027615213342e-01
9.602041818734210477e-01 3.979581812657904949e-02
1.398490896153634366e-01 8.601509103846366466e-01
9.999940499677647532e-01 5.950032235217836477e-06
2.626197619205589695e-01 7.373802380794410860e-01
1.339759385912670520e-01 8.660240614087328925e-01
9.922308181268136851e-01 7.769181873186197830e-03
9.634957535155801445e-01 3.650424648441998737e-02
9.949210512067230283e-01 5.078948793276995104e-03
9.404582285087207394e-01 5.954177149127930224e-02
7.863805957686740289e-01 2.136194042313260821e-01
9.871070717699572672e-01 1.289292823004270332e-02
9.541783009882462974e-01 4.582169901175378590e-02
7.152742675849257381e-01 2.847257324150744284e-01
8.626840487339100250e-01 1.373159512660900028e-01
9.688009693663344191e-01 3.119903063366562257e-02
9.161111314714721621e-01 8.388886852852782405e-02
4.222738705828470440e-01 5.777261294171528450e-01
6.998214573522602011e-01 3.001785426477397989e-01
2.622686950414503393e-01 7.377313049585496607e-01
8.585681718376562133e-01 1.414318281623437590e-01
5.170905559622397396e-01 4.829094440377601494e-01
9.944912300278626605e-01 5.508769972137298777e-03
4.536880678861809346e-01 5.463119321138190099e-01
9.888018963856661792e-01 1.119810361433381911e-02
9.726568326067049908e-01 2.734316739329500229e-02
2.727712842850227859e-01 7.272287157149772696e-01
3.244430272261507042e-01 6.755569727738491848e-01
9.734334607292405295e-01 2.656653927075942889e-02
9.796712395561064657e-01 2.032876044389352391e-02
7.828398029290801752e-01 2.171601970709197971e-01
9.877966090030656510e-01 1.220339099693429179e-02
9.999655568741586675e-01 3.444312584125678293e-05
6.163231004601144036e-01 3.836768995398857074e-01
4.232151979088812355e-01 5.767848020911189311e-01
9.858463134031509867e-01 1.415368659684902199e-02
9.499762848749045974e-01 5.002371512509547202e-02
9.888668713264421317e-01 1.113312867355775032e-02
1.088569528997241770e-01 8.911430471002756981e-01
9.997555251653376107e-01 2.444748346624311887e-04
8.961279397796082513e-01 1.038720602203917348e-01
9.988421714865163281e-01 1.157828513483683810e-03
9.999914710981920862e-01 8.528901807807139472e-06
1.251080754615696844e-01 8.748919245384304544e-01
7.434115407039081358e-01 2.565884592960919197e-01
9.217489374959166870e-01 7.825106250408331299e-02
9.998220535646370477e-01 1.779464353628609492e-04
9.322156785173441040e-01 6.778432148265590984e-02
9.435331884506008571e-01 5.646681154939912212e-02
8.827016904413576004e-01 1.172983095586424551e-01
9.999999509297955447e-01 4.907020455957104236e-08
6.058709927748909818e-01 3.941290072251090182e-01
8.245875406504068472e-01 1.754124593495932638e-01
9.968100600397462596e-01 3.189939960253652344e-03
1.847701473339090072e-01 8.152298526660910483e-01
9.472592714401563141e-01 5.274072855984362346e-02
9.346595844787313201e-01 6.534041552126873542e-02
9.559090772146853210e-01 4.409092278531462350e-02
9.042690150932090054e-01 9.573098490679100847e-02
7.217462397623159998e-01 2.782537602376840558e-01
6.285855748176026880e-01 3.714144251823974785e-01
9.997345005198743362e-01 2.654994801256167140e-04
9.999764623694707977e-01 2.353763052928341284e-05
9.998553254641142640e-01 1.446745358857121522e-04
1.354551577445506187e-02 9.864544842255449364e-01
9.287827315683927498e-01 7.121726843160718079e-02
4.801218469665348432e-02 9.519878153033464185e-01
7.486262468876924148e-01 2.513737531123075297e-01
2.801028686499428266e-01 7.198971313500571734e-01
5.353904820241439655e-01 4.646095179758559790e-01
7.032885581577298373e-01 2.967114418422700517e-01
2.605103006935541310e-01 7.394896993064458135e-01
9.852863985118228696e-01 1.471360148817705930e-02
9.996628610187229258e-01 3.371389812770130522e-04
1.226672350087417707e-01 8.773327649912581183e-01
6.118286390061137281e-01 3.881713609938862719e-01
9.503866503084967832e-01 4.961334969150321683e-02
9.999960741861815272e-01 3.925813818328320670e-06
9.999998945531306527e-01 1.054468694619177106e-07
9.720743683356846132e-01 2.792563166431544577e-02
9.986525835316070188e-01 1.347416468392945675e-03
9.999835974282826889e-01 1.640257171730671580e-05
9.999595073684891533e-01 4.049263151087374350e-05
9.999856202834314090e-01 1.437971656866048972e-05
9.958579086289698346e-01 4.142091371030039680e-03
8.201340773880597679e-01 1.798659226119402321e-01
9.374692593393710860e-01 6.253074066062888625e-02
9.999305661659263489e-01 6.943383407369559221e-05
2.576005145166577748e-01 7.423994854833422252e-01
9.933966583305292586e-01 6.603341669470698047e-03
8.561121830971891722e-01 1.438878169028107168e-01
5.150002750648045025e-01 4.849997249351954975e-01
9.344886343516528582e-01 6.551136564834716958e-02
9.142728425685286986e-01 8.572715743147128753e-02
6.240975149246408282e-01 3.759024850753592273e-01
9.915268278682303205e-01 8.473172131769721172e-03
9.739922603028394743e-01 2.600773969716061590e-02
9.995525514872430906e-01 4.474485127570077274e-04
5.324221800194786081e-01 4.675778199805213364e-01
9.999998578156754636e-01 1.421843245122826233e-07
9.657570598368998560e-01 3.424294016310003991e-02
9.669436131403684742e-01 3.305638685963171314e-02
3.847627662337246846e-02 9.615237233766276148e-01
4.466826195725626669e-01 5.533173804274371665e-01
9.459990124574629844e-02 9.054000987542537571e-01
9.999221610755688605e-01 7.783892443110423888e-05
5.058753213848377756e-02 9.494124678615162294e-01
1.382962495018177917e-01 8.617037504981821527e-01
5.532828873190667185e-01 4.467171126809334480e-01
7.694328269206078541e-02 9.230567173079392562e-01
5.034448404493444551e-01 4.965551595506555449e-01
9.999992143859787186e-01 7.856140213963126139e-07
9.811854922670426582e-01 1.881450773295736956e-02
9.977188730900196090e-01 2.281126909980493375e-03
9.927421150501047897e-01 7.257884949895250168e-03
9.999885307331715101e-01 1.146926682842946686e-05
6.517738408194750921e-01 3.482261591805248524e-01
9.991660212371714644e-01 8.339787628285573505e-04
9.943647638160735269e-01 5.635236183926489555e-03
9.982973552386325000e-01 1.702644761367476563e-03
7.453949583972515613e-01 2.546050416027484387e-01
5.717586075075028473e-01 4.282413924924970972e-01
9.477502119171741235e-01 5.224978808282586956e-02
6.325265393688598303e-01 3.674734606311402807e-01
9.999691892434257046e-01 3.081075657420375639e-05
9.775318956291944028e-01 2.246810437080565617e-02
9.864342582684612060e-01 1.356574173153888944e-02
9.589279748375190149e-01 4.107202516248104063e-02
6.160819072378175276e-01 3.839180927621825279e-01
7.670767657055150845e-01 2.329232342944849155e-01
9.994198155764649760e-01 5.801844235350258174e-04
1.759236367028547410e-01 8.240763632971451758e-01
9.571607751171450351e-01 4.283922488285499264e-02
9.819446413485483083e-01 1.805535865145159805e-02
3.701185308531984020e-01 6.298814691468016536e-01
9.812074076534942346e-01 1.879259234650576191e-02
3.695117732235880248e-01 6.304882267764119197e-01
9.999594148732331433e-01 4.058512676675346493e-05
3.498207141736380255e-01 6.501792858263619745e-01
9.987163433929442391e-01 1.283656607055846553e-03
8.922560612817485026e-01 1.077439387182515945e-01
8.333443658965404843e-01 1.666556341034594602e-01
9.999996225907467062e-01 3.774092533018667989e-07
4.555529253201371920e-01 5.444470746798628635e-01
8.290331869412718158e-01 1.709668130587282675e-01
9.999143035173094773e-01 8.569648269059894450e-05
9.755437473659123171e-01 2.445625263408779740e-02
9.582068050338334864e-01 4.179319496616651364e-02
9.979486409579740869e-01 2.051359042025907489e-03
9.972256904611321859e-01 2.774309538867944167e-03
9.990430864487811480e-01 9.569135512189215183e-04
5.321920806462482334e-01 4.678079193537518221e-01
6.945175844351814121e-01 3.054824155648185324e-01
9.090565941451564935e-01 9.094340585484357586e-02
4.261291365840439993e-01 5.738708634159559452e-01
9.973156813894341610e-01 2.684318610565878012e-03
6.286339977056973893e-01 3.713660022943027217e-01
9.645934848729391664e-01 3.540651512706085441e-02
1.642925370395241502e-01 8.357074629604758220e-01
3.319997480587371652e-01 6.680002519412627793e-01
4.574035250206919812e-01 5.425964749793079633e-01
9.870873370457901030e-01 1.291266295420990216e-02
9.382824027844213211e-01 6.171759721557869977e-02
2.677775603457882569e-01 7.322224396542118541e-01
9.999701162115969266e-01 2.988378840306274274e-05
9.811145993521432906e-01 1.888540064785674752e-02
3.542468157720791710e-01 6.457531842279208290e-01
4.896183943942620798e-01 5.103816056057379758e-01
9.998733213741252124e-01 1.266786258747713302e-04
2.097180420139461987e-01 7.902819579860537180e-01
9.962532966110884125e-01 3.746703388911675967e-03
7.746310414912406239e-01 2.253689585087594316e-01
9.527959716480119967e-01 4.720402835198794084e-02
4.102877471575185342e-01 5.897122528424815213e-01
6.518749293168640824e-01 3.481250706831359731e-01
9.936507358923283295e-01 6.349264107671683498e-03
9.520154948182935062e-01 4.798450518170656320e-02
9.999999977495548364e-01 2.250445198628077464e-09
9.474574108192505006e-01 5.254258918074956181e-02
9.999993452163626895e-01 6.547836373480872389e-07
9.999948613583222734e-01 5.138641677714942087e-06
4.534752913962090265e-02 9.546524708603790765e-01
9.999888933109248867e-01 1.110668907510827810e-05
7.801950084217776915e-01 2.198049915782221975e-01
3.762230357422571836e-02 9.623776964257741984e-01
9.999639132238734573e-01 3.608677612648510829e-05
5.000661154435743355e-02 9.499933884556424069e-01
3.321591958963676650e-01 6.678408041036322240e-01
1.541269485761232599e-02 9.845873051423876809e-01
8.788259898900661060e-01 1.211740101099340466e-01
1.444619384107690419e-01 8.555380615892310692e-01
7.277096925772598146e-01 2.722903074227401299e-01
8.033584844817813764e-01 1.966415155182186791e-01
9.987329539574459902e-01 1.267046042553994370e-03
8.910692561301595260e-01 1.089307438698404878e-01
9.916839210660800541e-01 8.316078933919833147e-03
9.999892903636471431e-01 1.070963635274579352e-05
9.999999622622932627e-01 3.773770664756269922e-08
9.415025653323391142e-01 5.849743466766085809e-02
9.364680925783044341e-01 6.353190742169566307e-02
6.527130318281033627e-01 3.472869681718966928e-01
9.403323734294611880e-01 5.966762657053872182e-02
9.722425974954648220e-01 2.775740250453514329e-02
9.809474969569043079e-01 1.905250304309567821e-02
8.375429411278392244e-01 1.624570588721607756e-01
8.083392808907127192e-01 1.916607191092873363e-01
9.790962310296859039e-01 2.090376897031398160e-02
9.992263778079523151e-01 7.736221920475447105e-04
7.752133766233449547e-03 9.922478662337664845e-01
1.727864550776677943e-01 8.272135449223322334e-01
9.972391846408181770e-01 2.760815359181907971e-03
9.999525293048981966e-01 4.747069510183938689e-05
9.948283245208120462e-01 5.171675479187854904e-03
5.220429578122960379e-01 4.779570421877039621e-01
3.192466001458217351e-01 6.807533998541783760e-01
4.110080217617801956e-01 5.889919782382199154e-01
9.264611550860036848e-01 7.353884491399645396e-02
7.761376631557869166e-01 2.238623368442131667e-01
9.982209434525410874e-01 1.779056547458856240e-03
9.999549123138361528e-01 4.508768616374557724e-05
8.033539227976916886e-01 1.966460772023083392e-01
7.871801363987587230e-01 2.128198636012414158e-01
9.997597324641961380e-01 2.402675358038842881e-04
9.781707048979403352e-01 2.182929510205967524e-02
9.002962691809209828e-01 9.970373081907897561e-02
9.999897685612895160e-01 1.023143871050985456e-05
9.076979074111382051e-01 9.230209258886171164e-02
9.903635551806957427e-01 9.636444819304418666e-03
9.993296872826138433e-01 6.703127173859995108e-04
4.946441430223611491e-01 5.053558569776389620e-01
9.903871184386905391e-01 9.612881561309481737e-03
9.409389452416431210e-01 5.906105475835693452e-02
3.341005746528719761e-02 9.665899425347128648e-01
9.303046158264616228e-01 6.969538417353826620e-02
7.300799075622996237e-02 9.269920092437700099e-01
7.003638931146149993e-01 2.996361068853849452e-01
8.134787453381786548e-01 1.865212546618213452e-01
1.378958400604474721e-01 8.621041599395525834e-01
9.999997189202916026e-01 2.810797084176475668e-07
7.928677388692765282e-01 2.071322611307233330e-01
4.642720403257639128e-01 5.357279596742359207e-01
1.009423682361126340e-01 8.990576317638874215e-01
6.166404496042087180e-01 3.833595503957912820e-01
9.955330391931099809e-01 4.466960806890029473e-03
9.991161218381492404e-01 8.838781618508208824e-04
4.820430417200285977e-01 5.179569582799714578e-01
9.650347966999842653e-01 3.496520330001576249e-02
9.763728811619530878e-01 2.362711883804694338e-02
8.645807780916237029e-01 1.354192219083762139e-01
9.297792844529659817e-01 7.022071554703404606e-02
1.346873724620586132e-01 8.653126275379413590e-01
9.925312053712359583e-01 7.468794628763904611e-03
9.634967513040457732e-01 3.650324869595437255e-02
9.583525811291321306e-01 4.164741887086775840e-02
7.346231125132103301e-01 2.653768874867895589e-01
8.129714711474904654e-01 1.870285288525096179e-01
9.957410320191059094e-01 4.258967980894063678e-03
1.878842086967603686e-01 8.121157913032396314e-01
9.850267907204036666e-01 1.497320927959640627e-02
5.400943341466853953e-01 4.599056658533145492e-01
7.454429824495119039e-01 2.545570175504881516e-01
8.944140743104491698e-01 1.055859256895507886e-01
9.994385235829023051e-01 5.614764170976379925e-04
9.947553943595949244e-01 5.244605640405117231e-03
9.991453367900762217e-01 8.546632099238121380e-04
9.338749703045403638e-01 6.612502969545956677e-02
9.570310449167392930e-01 4.296895508326071395e-02
5.280657781355816427e-01 4.719342218644181908e-01
7.253346379340516181e-01 2.746653620659483264e-01
9.996411516722973900e-01 3.588483277024360324e-04
9.858050011248784550e-01 1.419499887512157624e-02
4.547105721780642651e-01 5.452894278219356794e-01
8.342761791627341106e-01 1.657238208372659449e-01
9.939999230136310482e-01 6.000076986368875487e-03
9.631808050998491577e-01 3.681919490015080759e-02
8.674693390578561702e-01 1.325306609421438298e-01
8.417906162138242276e-01 1.582093837861758001e-01
9.969720360052409802e-01 3.027963994758883608e-03
4.907226159349887262e-01 5.092773840650113293e-01
9.786360282328396831e-01 2.136397176716032728e-02
1.990738937735679892e-01 8.009261062264320108e-01
9.387735219830527500e-01 6.122647801694729858e-02
5.560919119082063933e-01 4.439080880917937733e-01
7.558020749975457031e-01 2.441979250024542969e-01
9.999993118933541147e-01 6.881066460078292265e-07
7.339014218156467706e-01 2.660985781843532849e-01
1.917394733611484658e-01 8.082605266388516174e-01
9.999994592535145221e-01 5.407464854092904785e-07
9.053998709068327155e-01 9.460012909316725671e-02
8.498046295043406584e-01 1.501953704956592306e-01
9.871288866373112425e-01 1.287111336268884423e-02
7.529741318513665238e-01 2.470258681486335872e-01
9.999375755804184029e-01 6.242441958145445737e-05
9.765396241658423904e-01 2.346037583415769637e-02
5.555261017381966093e-01 4.444738982618032797e-01
9.999999769301799457e-01 2.306981998140492323e-08
4.282319043082929988e-01 5.717680956917069457e-01
5.145129858070850160e-02 9.485487014192915955e-01
9.998882219681798356e-01 1.117780318200453096e-04
9.832944302079572596e-01 1.670556979204262590e-02
3.907687653508409853e-01 6.092312346491590702e-01
9.995652863209718575e-01 4.347136790282863273e-04
9.101234359244024796e-01 8.987656407559754812e-02
2.813792601229734291e-01 7.186207398770264598e-01
7.422219502100154687e-01 2.577780497899846424e-01
9.616133080446079839e-01 3.838669195539200218e-02
6.598542268970023494e-01 3.401457731029977061e-01
9.999600091526146262e-01 3.999084738531555734e-05
7.186480317260431905e-01 2.813519682739566985e-01
6.886828180191464366e-01 3.113171819808535079e-01
1.537825446213436642e-01 8.462174553786563358e-01
5.431094163796457963e-06 9.999945689058361564e-01
8.638592544378113081e-01 1.361407455621888030e-01
1.449073012979023613e-02 9.855092698702098142e-01
9.999777354678461849e-01 2.226453215387186381e-05
2.054786260932097708e-01 7.945213739067901182e-01
9.349561783865781850e-01 6.504382161342193991e-02
9.221678681957601320e-01 7.783213180423978472e-02
5.134079344704559622e-01 4.865920655295440378e-01
5.089370594916269308e-01 4.910629405083732357e-01
9.970790674854069779e-01 2.920932514592995168e-03
9.767876649429865221e-01 2.321233505701334951e-02
7.948876801737699838e-01 2.051123198262299885e-01
3.427367737545946452e-02 9.657263226245406118e-01
9.996282883371343519e-01 3.717116628655977445e-04
9.985293788004894200e-01 1.470621199510619261e-03
9.985046595661360991e-01 1.495340433863929976e-03
9.801025221937860188e-01 1.989747780621401591e-02
8.054802755951422366e-01 1.945197244048578467e-01
6.701108752219233633e-01 3.298891247780766922e-01
6.928135327173776670e-01 3.071864672826223330e-01
9.999985854393950158e-01 1.414560605089434721e-06
2.531143921895193660e-01 7.468856078104807450e-01
7.369804621197597605e-01 2.630195378802400730e-01
9.722899014960370012e-01 2.771009850396289817e-02
8.910382127834074462e-01 1.089617872165925400e-01
9.987252712863341486e-01 1.274728713665883263e-03
2.009547068405364845e-01 7.990452931594635988e-01
3.881725396835784547e-01 6.118274603164215453e-01
9.254255041801749959e-01 7.457449581982515674e-02
3.749423126965052977e-01 6.250576873034947578e-01
6.491775343100475437e-01 3.508224656899524563e-01
9.582447010676007348e-01 4.175529893239917495e-02
6.558541193461989716e-01 3.441458806538009729e-01
9.976171759006580153e-01 2.382824099341987294e-03
3.400806282698576877e-01 6.599193717301422568e-01
7.512732705155255042e-01 2.487267294844744125e-01
9.995497442903401586e-01 4.502557096598126763e-04
9.966034255928767349e-01 3.396574407123216077e-03
9.788216171292383194e-01 2.117838287076163201e-02
4.413631536965022528e-01 5.586368463034978582e-01
2.699074528810611051e-01 7.300925471189388949e-01
9.203176541817480460e-01 7.968234581825196783e-02
